ProductKey,ProductName,SubCategory,Category,Color,ListPrice,DaysToManufacture,ProductLine,ModelName,Photo,ProductDescription,StartDate
526,"LL Mountain Frame - Silver, 48",Mountain Frames,Components,Silver,264.05,1,Mountain,LL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/526.jpg,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01
527,"LL Mountain Frame - Silver, 52",Mountain Frames,Components,Silver,264.05,1,Mountain,LL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/527.jpg,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01
528,Mountain Tire Tube,Tires and Tubes,Accessories,Silver,4.99,0,Mountain,Mountain Tire Tube,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/528.jpg,Self-sealing tube.,2007-07-01
529,Road Tire Tube,Tires and Tubes,Accessories,Silver,3.99,0,Road,Road Tire Tube,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/529.jpg,Conventional all-purpose tube.,2007-07-01
530,Touring Tire Tube,Tires and Tubes,Accessories,Silver,4.99,0,Touring,Touring Tire Tube,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/530.jpg,General purpose tube.,2007-07-01
531,"LL Mountain Frame - Black, 42",Mountain Frames,Components,Black,249.79,1,Mountain,LL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/531.jpg,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01
532,"LL Mountain Frame - Black, 44",Mountain Frames,Components,Black,249.79,1,Mountain,LL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/532.jpg,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01
533,"LL Mountain Frame - Black, 48",Mountain Frames,Components,Black,249.79,1,Mountain,LL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/533.jpg,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01
534,"LL Mountain Frame - Black, 52",Mountain Frames,Components,Black,249.79,1,Mountain,LL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/534.jpg,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01
535,LL Mountain Tire,Tires and Tubes,Accessories,Black,24.99,0,Mountain,LL Mountain Tire,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/535.jpg,"Comparible traction, less expensive wire bead casing.",2007-07-01
536,ML Mountain Tire,Tires and Tubes,Accessories,Black,29.99,0,Mountain,ML Mountain Tire,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/536.jpg,"Great traction, high-density rubber.",2007-07-01
537,HL Mountain Tire,Tires and Tubes,Accessories,Black,35.0,0,Mountain,HL Mountain Tire,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/537.jpg,"Incredible traction, lightweight carbon reinforced.",2007-07-01
538,LL Road Tire,Tires and Tubes,Accessories,Black,21.49,0,Road,LL Road Tire,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/538.jpg,Same great treads as more expensive tire with a less expensive wire bead casing.,2007-07-01
539,ML Road Tire,Tires and Tubes,Accessories,Black,24.99,0,Road,ML Road Tire,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/539.jpg,Higher density rubber.,2007-07-01
540,HL Road Tire,Tires and Tubes,Accessories,Black,32.6,0,Road,HL Road Tire,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/540.jpg,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,2007-07-01
541,Touring Tire,Tires and Tubes,Accessories,Black,28.99,0,Touring,Touring Tire,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/541.jpg,High-density rubber.,2007-07-01
542,LL Mountain Pedal,Pedals,Components,Silver/Black,40.49,1,Mountain,LL Mountain Pedal,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/542.jpg,Expanded platform so you can ride in any shoes; great for all-around riding.,2007-07-01
543,ML Mountain Pedal,Pedals,Components,Silver/Black,62.09,1,Mountain,ML Mountain Pedal,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/543.jpg,"Lightweight, durable, clipless pedal with adjustable tension.",2007-07-01
544,HL Mountain Pedal,Pedals,Components,Silver/Black,80.99,1,Mountain,HL Mountain Pedal,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/544.jpg,Stainless steel; designed to shed mud easily.,2007-07-01
545,LL Road Pedal,Pedals,Components,Silver/Black,40.49,1,Road,LL Road Pedal,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/545.jpg,Clipless pedals - aluminum.,2007-07-01
546,ML Road Pedal,Pedals,Components,Silver/Black,62.09,1,Road,ML Road Pedal,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/546.jpg,Lightweight aluminum alloy construction.,2007-07-01
547,HL Road Pedal,Pedals,Components,Silver/Black,80.99,1,Road,HL Road Pedal,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/547.jpg,Top-of-the-line clipless pedals with adjustable tension.,2007-07-01
548,Touring Pedal,Pedals,Components,Silver/Black,80.99,1,Touring,Touring Pedal,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/548.jpg,A stable pedal for all-day riding.,2007-07-01
549,"ML Mountain Frame-W - Silver, 38",Mountain Frames,Components,Silver,364.09,2,Mountain,ML Mountain Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/549.jpg,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2007-07-01
550,"LL Mountain Frame - Black, 40",Mountain Frames,Components,Black,249.79,2,Mountain,LL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/550.jpg,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01
551,"LL Mountain Frame - Silver, 40",Mountain Frames,Components,Silver,264.05,2,Mountain,LL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/551.jpg,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01
552,Front Derailleur,Derailleurs,Components,Silver,91.49,1,Mountain,Front Derailleur,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/552.jpg,Wide-link design.,2007-07-01
553,LL Touring Handlebars,Handlebars,Components,Silver,46.09,1,Touring,LL Touring Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/553.jpg,Unique shape reduces fatigue for entry level riders.,2007-07-01
554,HL Touring Handlebars,Handlebars,Components,Silver,91.57,1,Touring,HL Touring Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/554.jpg,A light yet stiff aluminum bar for long distance riding.,2007-07-01
555,Front Brakes,Brakes,Components,Silver,106.5,1,Touring,Front Brakes,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/555.jpg,All-weather brake pads; provides superior stopping by applying more surface to the rim.,2007-07-01
556,LL Crankset,Cranksets,Components,Black,175.49,1,Touring,LL Crankset,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/556.jpg,Super rigid spindle.,2007-07-01
557,ML Crankset,Cranksets,Components,Black,256.49,1,Touring,ML Crankset,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/557.jpg,High-strength crank arm.,2007-07-01
558,HL Crankset,Cranksets,Components,Black,404.99,1,Touring,HL Crankset,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/558.jpg,Triple crankset; alumunim crank arm; flawless shifting.,2007-07-01
559,Chain,Chains,Components,Silver,20.24,1,Touring,Chain,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/559.jpg,Superior shifting performance.,2007-07-01
560,"Touring-2000 Blue, 60",Touring Bikes,Bikes,Blue,1214.85,4,Touring,Touring-2000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/560.jpg,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2007-07-01
561,"Touring-1000 Yellow, 46",Touring Bikes,Bikes,Yellow,2384.07,4,Touring,Touring-1000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/561.jpg,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2007-07-01
562,"Touring-1000 Yellow, 50",Touring Bikes,Bikes,Yellow,2384.07,4,Touring,Touring-1000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/562.jpg,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2007-07-01
563,"Touring-1000 Yellow, 54",Touring Bikes,Bikes,Yellow,2384.07,4,Touring,Touring-1000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/563.jpg,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2007-07-01
564,"Touring-1000 Yellow, 60",Touring Bikes,Bikes,Yellow,2384.07,4,Touring,Touring-1000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/564.jpg,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2007-07-01
565,"Touring-3000 Blue, 54",Touring Bikes,Bikes,Blue,742.35,4,Touring,Touring-3000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/565.jpg,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01
566,"Touring-3000 Blue, 58",Touring Bikes,Bikes,Blue,742.35,4,Touring,Touring-3000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/566.jpg,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01
567,"Touring-3000 Blue, 62",Touring Bikes,Bikes,Blue,742.35,4,Touring,Touring-3000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/567.jpg,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01
568,"Touring-3000 Yellow, 44",Touring Bikes,Bikes,Yellow,742.35,4,Touring,Touring-3000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/568.jpg,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01
569,"Touring-3000 Yellow, 50",Touring Bikes,Bikes,Yellow,742.35,4,Touring,Touring-3000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/569.jpg,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01
570,"Touring-3000 Yellow, 54",Touring Bikes,Bikes,Yellow,742.35,4,Touring,Touring-3000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/570.jpg,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01
571,"Touring-3000 Yellow, 58",Touring Bikes,Bikes,Yellow,742.35,4,Touring,Touring-3000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/571.jpg,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01
572,"Touring-3000 Yellow, 62",Touring Bikes,Bikes,Yellow,742.35,4,Touring,Touring-3000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/572.jpg,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01
573,"Touring-1000 Blue, 46",Touring Bikes,Bikes,Blue,2384.07,4,Touring,Touring-1000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/573.jpg,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2007-07-01
574,"Touring-1000 Blue, 50",Touring Bikes,Bikes,Blue,2384.07,4,Touring,Touring-1000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/574.jpg,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2007-07-01
575,"Touring-1000 Blue, 54",Touring Bikes,Bikes,Blue,2384.07,4,Touring,Touring-1000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/575.jpg,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2007-07-01
576,"Touring-1000 Blue, 60",Touring Bikes,Bikes,Blue,2384.07,4,Touring,Touring-1000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/576.jpg,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2007-07-01
577,"Touring-2000 Blue, 46",Touring Bikes,Bikes,Blue,1214.85,4,Touring,Touring-2000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/577.jpg,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2007-07-01
578,"Touring-2000 Blue, 50",Touring Bikes,Bikes,Blue,1214.85,4,Touring,Touring-2000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/578.jpg,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2007-07-01
579,"Touring-2000 Blue, 54",Touring Bikes,Bikes,Blue,1214.85,4,Touring,Touring-2000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/579.jpg,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2007-07-01
580,"Road-350-W Yellow, 40",Road Bikes,Bikes,Yellow,1700.99,4,Road,Road-350-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/580.jpg,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2007-07-01
581,"Road-350-W Yellow, 42",Road Bikes,Bikes,Yellow,1700.99,4,Road,Road-350-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/581.jpg,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2007-07-01
582,"Road-350-W Yellow, 44",Road Bikes,Bikes,Yellow,1700.99,4,Road,Road-350-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/582.jpg,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2007-07-01
583,"Road-350-W Yellow, 48",Road Bikes,Bikes,Yellow,1700.99,4,Road,Road-350-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/583.jpg,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2007-07-01
584,"Road-750 Black, 58",Road Bikes,Bikes,Black,539.99,4,Road,Road-750,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/584.jpg,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2007-07-01
585,"Touring-3000 Blue, 44",Touring Bikes,Bikes,Blue,742.35,4,Touring,Touring-3000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/585.jpg,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01
586,"Touring-3000 Blue, 50",Touring Bikes,Bikes,Blue,742.35,4,Touring,Touring-3000,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/586.jpg,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01
587,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,Silver,769.49,4,Mountain,Mountain-400-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/587.jpg,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2007-07-01
588,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,Silver,769.49,4,Mountain,Mountain-400-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/588.jpg,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2007-07-01
589,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,Silver,769.49,4,Mountain,Mountain-400-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/589.jpg,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2007-07-01
590,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,Silver,769.49,4,Mountain,Mountain-400-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/590.jpg,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2007-07-01
591,"Mountain-500 Silver, 40",Mountain Bikes,Bikes,Silver,564.99,4,Mountain,Mountain-500,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/591.jpg,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01
592,"Mountain-500 Silver, 42",Mountain Bikes,Bikes,Silver,564.99,4,Mountain,Mountain-500,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/592.jpg,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01
593,"Mountain-500 Silver, 44",Mountain Bikes,Bikes,Silver,564.99,4,Mountain,Mountain-500,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/593.jpg,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01
594,"Mountain-500 Silver, 48",Mountain Bikes,Bikes,Silver,564.99,4,Mountain,Mountain-500,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/594.jpg,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01
595,"Mountain-500 Silver, 52",Mountain Bikes,Bikes,Silver,564.99,4,Mountain,Mountain-500,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/595.jpg,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01
596,"Mountain-500 Black, 40",Mountain Bikes,Bikes,Black,539.99,4,Mountain,Mountain-500,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/596.jpg,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01
597,"Mountain-500 Black, 42",Mountain Bikes,Bikes,Black,539.99,4,Mountain,Mountain-500,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/597.jpg,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01
366,"Mountain-300 Black, 44",Mountain Bikes,Bikes,Black,1079.99,4,Mountain,Mountain-300,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/366.jpg,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2006-07-01
367,"Mountain-300 Black, 48",Mountain Bikes,Bikes,Black,1079.99,4,Mountain,Mountain-300,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/367.jpg,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2006-07-01
368,"Road-250 Red, 44",Road Bikes,Bikes,Red,2443.35,4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/368.jpg,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2006-07-01
369,"Road-250 Red, 48",Road Bikes,Bikes,Red,2443.35,4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/369.jpg,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2006-07-01
370,"Road-250 Red, 52",Road Bikes,Bikes,Red,2443.35,4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/370.jpg,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2006-07-01
371,"Road-250 Red, 58",Road Bikes,Bikes,Red,2181.5625,4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/371.jpg,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2006-07-01
372,"Road-250 Red, 58",Road Bikes,Bikes,Red,2443.35,4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/372.jpg,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2007-07-01
373,"Road-250 Black, 44",Road Bikes,Bikes,Black,2181.5625,4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/373.jpg,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2006-07-01
374,"Road-250 Black, 44",Road Bikes,Bikes,Black,2443.35,4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/374.jpg,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2007-07-01
375,"Road-250 Black, 48",Road Bikes,Bikes,Black,2181.5625,4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/375.jpg,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2006-07-01
376,"Road-250 Black, 48",Road Bikes,Bikes,Black,2443.35,4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/376.jpg,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2007-07-01
377,"Road-250 Black, 52",Road Bikes,Bikes,Black,2181.5625,4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/377.jpg,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2006-07-01
378,"Road-250 Black, 52",Road Bikes,Bikes,Black,2443.35,4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/378.jpg,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2007-07-01
426,"ML Mountain Frame - Black, 40",Mountain Frames,Components,Black,348.76,1,Mountain,ML Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/426.jpg,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2006-07-01
427,"ML Mountain Frame - Black, 44",Mountain Frames,Components,Black,348.76,1,Mountain,ML Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/427.jpg,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2006-07-01
428,"ML Mountain Frame - Black, 48",Mountain Frames,Components,Black,348.76,1,Mountain,ML Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/428.jpg,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2006-07-01
429,"ML Road Frame-W - Yellow, 40",Road Frames,Components,Yellow,540.7545,1,Road,ML Road Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/429.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2006-07-01
430,"ML Road Frame-W - Yellow, 40",Road Frames,Components,Yellow,594.83,1,Road,ML Road Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/430.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2007-07-01
431,"ML Road Frame-W - Yellow, 42",Road Frames,Components,Yellow,540.7545,1,Road,ML Road Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/431.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2006-07-01
432,"ML Road Frame-W - Yellow, 42",Road Frames,Components,Yellow,594.83,1,Road,ML Road Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/432.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2007-07-01
433,"ML Road Frame-W - Yellow, 44",Road Frames,Components,Yellow,540.7545,1,Road,ML Road Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/433.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2006-07-01
434,"ML Road Frame-W - Yellow, 44",Road Frames,Components,Yellow,594.83,1,Road,ML Road Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/434.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2007-07-01
435,"ML Road Frame-W - Yellow, 48",Road Frames,Components,Yellow,540.7545,1,Road,ML Road Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/435.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2006-07-01
436,"ML Road Frame-W - Yellow, 48",Road Frames,Components,Yellow,594.83,1,Road,ML Road Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/436.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2007-07-01
507,"LL Touring Frame - Yellow, 50",Touring Frames,Components,Yellow,333.42,1,Touring,LL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/507.jpg,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2007-07-01
508,"LL Touring Frame - Yellow, 54",Touring Frames,Components,Yellow,333.42,1,Touring,LL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/508.jpg,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2007-07-01
509,"LL Touring Frame - Yellow, 58",Touring Frames,Components,Yellow,333.42,1,Touring,LL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/509.jpg,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2007-07-01
510,"LL Touring Frame - Blue, 44",Touring Frames,Components,Blue,333.42,1,Touring,LL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/510.jpg,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2007-07-01
511,"ML Mountain Frame-W - Silver, 40",Mountain Frames,Components,Silver,364.09,1,Mountain,ML Mountain Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/511.jpg,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2007-07-01
512,"ML Mountain Frame-W - Silver, 42",Mountain Frames,Components,Silver,364.09,1,Mountain,ML Mountain Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/512.jpg,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2007-07-01
513,"ML Mountain Frame-W - Silver, 46",Mountain Frames,Components,Silver,364.09,1,Mountain,ML Mountain Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/513.jpg,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2007-07-01
